,AAPL,BTC-USD,CL=F,ETH-USD,GC=F,JPM,MSFT,QQQ,TSLA,^GSPC
2010-04-13 00:00:00+00:00,0.0005775249040773035,,-0.00344430873416175,,-0.007604536011493,-0.0058689240537134505,0.004278316849201276,0.005082286933536779,,0.0006851660398368415
2010-04-14 00:00:00+00:00,0.013357751664405249,,0.021073159496941954,,0.005363756298329145,0.03974905368622688,0.012078225518809034,0.011891834055345664,,0.011088363099908616
2010-04-15 00:00:00+00:00,0.013061062484351332,,-0.0038517025103103836,,0.0006037445188048611,0.0016746117417177659,0.0016206441402234451,0.004397707479409357,,0.0008421839911768203
2010-04-16 00:00:00+00:00,-0.006125697920311169,,-0.026905377288168802,,-0.020383895963437555,-0.048424569828479605,-0.006499872349519234,-0.012041054783207689,,-0.016257982418547083
2010-04-17 00:00:00+00:00,,,,,,,,,,
2010-04-18 00:00:00+00:00,,,,,,,,,,
2010-04-19 00:00:00+00:00,,,,,,,,,,
2010-04-20 00:00:00+00:00,-0.010088590470516528,,0.024258315957761633,,0.0029906122417675506,0.01073768871507157,0.010256759949392446,0.0050376339627215575,,0.008026045737071379
2010-04-21 00:00:00+00:00,0.058093675208761825,,0.0027523904256033685,,0.008396040132929772,-0.011618916531766874,-0.0009571322190079179,0.005612497937541733,,-0.0010195164357019706
2010-04-22 00:00:00+00:00,0.027584924756195266,,0.00023893707121132627,,-0.00515163972238596,-0.013542244028525932,0.0019130285138868244,0.005581086954792721,,0.0022613206430901964
2010-04-23 00:00:00+00:00,0.016229711508375315,,0.016823116825747803,,0.009410130119176331,0.004459849657076472,-0.013793388944425262,0.004165490148047304,,0.0070982676832182495
2010-04-24 00:00:00+00:00,,,,,,,,,,
2010-04-25 00:00:00+00:00,,,,,,,,,,
2010-04-26 00:00:00+00:00,,,,,,,,,,
2010-04-27 00:00:00+00:00,-0.028071459056167095,,-0.02112409936752731,,0.007083608874006646,-0.034302638381408526,-0.008392495683929645,-0.02145450860125859,,-0.023659640178701643
2010-04-28 00:00:00+00:00,-0.0016803095345549182,,0.009416932586582999,,0.008229877275134146,0.02445730704814555,0.0019428466748302577,0.0006079630280291981,,0.006441958378180898
2010-04-29 00:00:00+00:00,0.02655526472154855,,0.023161519430985395,,-0.002478972354068754,0.012348358361339823,0.00290749496037681,0.017269410504547587,,0.012860180281289574
2010-04-30 00:00:00+00:00,-0.02850614123504717,,0.011440743031656484,,0.009963847534692136,-0.03280486873082313,-0.01494960564081196,-0.019906030354751122,,-0.016787810139866296
2010-05-01 00:00:00+00:00,,,,,,,,,,
2010-05-02 00:00:00+00:00,,,,,,,,,,
2010-05-03 00:00:00+00:00,,,,,,,,,,
2010-05-04 00:00:00+00:00,-0.02921905959296683,,-0.04085105477050069,,-0.011993488743151995,-0.0246525735550484,-0.023939666504346657,-0.03050265142358368,,-0.024127199957418213
2010-05-05 00:00:00+00:00,-0.010453527181658723,,-0.03405155560635945,,0.005121213074799913,0.0037605023181542176,-0.009336364661347596,-0.005175473620544688,,-0.006608341800780098
2010-05-06 00:00:00+00:00,-0.038790997026295564,,-0.03641859784810641,,0.01880725797365313,-0.04363111527048649,-0.029578919005278457,-0.03398728592219333,,-0.032888440643963665
2010-05-07 00:00:00+00:00,-0.04310907036254584,,-0.026279267936182342,,0.010885458313715984,-0.001225865416257196,-0.02692951100337483,-0.025224559245093217,,-0.015426646180907493
2010-05-08 00:00:00+00:00,,,,,,,,,,
2010-05-09 00:00:00+00:00,,,,,,,,,,
2010-05-10 00:00:00+00:00,,,,,,,,,,
2010-05-11 00:00:00+00:00,0.009912302217196326,,-0.005614695025614754,,0.016114053263374287,-0.009580656112452294,-0.002075672039131935,-0.0010470144330485054,,-0.003403075918466228
2010-05-12 00:00:00+00:00,0.02148088385163772,,-0.009472524459832687,,0.018517484352124334,0.0033631735314710665,0.019205016303325464,0.01868449800142495,,0.013645992401824483
2010-05-13 00:00:00+00:00,-0.01433334836315045,,-0.016661498056436953,,-0.01124826939014631,-0.021333673604279034,-0.006816843982167904,-0.015963918332500826,,-0.01221949988922511
2010-05-14 00:00:00+00:00,-0.01772960023278788,,-0.03822122480604989,,-0.0011399922839632573,-0.022801787992021847,-0.010658059572474602,-0.01941386292812394,,-0.018978981387949807
2010-05-15 00:00:00+00:00,,,,,,,,,,
2010-05-16 00:00:00+00:00,,,,,,,,,,
2010-05-17 00:00:00+00:00,,,,,,,,,,
2010-05-18 00:00:00+00:00,-0.007343734657892087,,-0.009606470644164004,,-0.010974641144063931,-0.0207972069239302,-0.007315753704275264,-0.013902780642841502,,-0.01429763178499772
2010-05-19 00:00:00+00:00,-0.016057674762853625,,0.006605409762213571,,-0.018032042052982835,0.009183871583280585,-0.012667727196622703,-0.008000689548257901,,-0.005143468860015588
2010-05-20 00:00:00+00:00,-0.04353691744907868,,-0.026981627276167226,,-0.004032879527918756,-0.040155769252455696,-0.04083659599472722,-0.037832638096686556,,-0.03975579583776626
2010-05-21 00:00:00+00:00,0.01899721428226159,,0.029411735891062007,,-0.010239224347209393,0.05702628742875645,-0.01000978046239693,0.010988204405761537,,0.014912632585704338
2010-05-22 00:00:00+00:00,,,,,,,,,,
2010-05-23 00:00:00+00:00,,,,,,,,,,
2010-05-24 00:00:00+00:00,,,,,,,,,,
2010-05-25 00:00:00+00:00,-0.006260719576127042,,-0.02101400144263418,,0.0033450439592239783,0.00825197954748307,-0.00764185192999922,0.0008952073376061771,,0.00035387476465256084
2010-05-26 00:00:00+00:00,-0.004536745039661686,,0.03936059338679465,,0.012857378706691411,-0.004117730610291864,-0.04151018324206989,-0.011248058662867157,,-0.005677078693651669
2010-05-27 00:00:00+00:00,0.03715307377422478,,0.041632752212989885,,-0.0011545641821727596,0.04141994001358536,0.03882100885460721,0.037085760563278336,,0.032347311768677056
2010-05-28 00:00:00+00:00,0.013837203088202785,,-0.007810460044010511,,0.00024745411687931155,-0.021000829557581507,-0.007722099129521713,-0.005903347888813482,,-0.012451892345405802
2010-05-29 00:00:00+00:00,,,,,,,,,,
2010-05-30 00:00:00+00:00,,,,,,,,,,
2010-05-31 00:00:00+00:00,,,,,,,,,,
2010-06-01 00:00:00+00:00,,,,,,,,,,
2010-06-02 00:00:00+00:00,0.011890823473099277,,0.0038503729444508794,,-0.003435084100971177,0.025868935668501528,0.021777933254515044,0.023406623239986508,,0.02551442810834267
2010-06-03 00:00:00+00:00,-0.0031493515451188315,,0.023734754706519142,,-0.010128067664845416,-0.011443022889831315,0.015003945548829471,0.009468599545252436,,0.004043191983442443
2010-06-04 00:00:00+00:00,-0.02758894019656873,,-0.042437224730507386,,0.006516750094044506,-0.03858670901922862,-0.040651443680911975,-0.03486915787840041,,-0.035017442089831104
2010-06-05 00:00:00+00:00,,,,,,,,,,
2010-06-06 00:00:00+00:00,,,,,,,,,,
2010-06-07 00:00:00+00:00,,,,,,,,,,
2010-06-08 00:00:00+00:00,-0.0064362254013651575,,0.007669220064759483,,0.0037852508285350526,0.0284581079291592,-0.007142827504818589,-0.0018084337952154826,,0.01091626764351899
2010-06-09 00:00:00+00:00,-0.024893172521563804,,0.03265986076334959,,-0.012538081337890961,-0.01762412845781317,-0.012825976564864325,-0.0084083528438209,,-0.005959396741888012
2010-06-10 00:00:00+00:00,0.029614584619360052,,0.014680713404254662,,-0.006287491434216247,0.031033295403250553,0.008435793412600109,0.02812678171990681,,0.02907984566617691
2010-06-11 00:00:00+00:00,0.011904478269956173,,-0.022780089351473454,,0.0066130586301318735,-0.005237028406037899,0.02605744339947157,0.009495339746468115,,0.00437011574261751
2010-06-12 00:00:00+00:00,,,,,,,,,,
2010-06-13 00:00:00+00:00,,,,,,,,,,
2010-06-14 00:00:00+00:00,,,,,,,,,,
2010-06-15 00:00:00+00:00,0.0210528845802179,,0.023939057592848492,,0.008060212449386287,0.024346291642395327,0.04148025247772701,0.02646570143937493,,0.02322245059850045
2010-06-16 00:00:00+00:00,0.028695626303203128,,0.009443129801307206,,-0.003167436023780156,0.007033855793862353,-0.00983004531165531,0.0040591602216533944,,-0.0005560893540954269
2010-06-17 00:00:00+00:00,0.01713993489600552,,-0.011394623591822608,,0.014696607232111584,-0.002079486619066198,0.0018977887562292696,0.0031936450638515314,,0.001282185812389404
2010-06-18 00:00:00+00:00,0.008058988246418592,,0.005065924798617778,,0.007745438458949523,0.019068261779148953,0.00265158822639329,0.0008298655831287993,,0.0013162641384549061
2010-06-19 00:00:00+00:00,,,,,,,,,,
2010-06-20 00:00:00+00:00,,,,,,,,,,
2010-06-21 00:00:00+00:00,,,,,,,,,,
2010-06-22 00:00:00+00:00,0.01352928849749563,,-0.00786949317174993,,0.00016137541909309116,-0.013990031436292218,-0.0069607208315603875,-0.007755403925998007,,-0.01620122508698942
2010-06-23 00:00:00+00:00,-0.010572787246520669,,-0.01120095878377295,,-0.004688811199894869,0.014504230137020077,-0.01801121222236123,-0.004117154189579444,,-0.00298993926106872
2010-06-24 00:00:00+00:00,-0.007296382133539743,,0.0020934674853668204,,0.009195116025985885,-0.0223620372616831,-0.012323638902086853,-0.015317707608675665,,-0.016946283204951274
2010-06-25 00:00:00+00:00,-0.008587158697403958,,0.03025265702447454,,0.00823580285986029,0.036404985141968424,-0.018979182061862474,0.0001989924623313561,,0.002855281931545411
2010-06-26 00:00:00+00:00,,,,,,,,,,
2010-06-27 00:00:00+00:00,,,,,,,,,,
2010-06-28 00:00:00+00:00,,,,,,,,,,
2010-06-29 00:00:00+00:00,-0.046264615774622604,,-0.02996524246745953,,0.0030643108430572184,-0.0391580600494605,-0.04200552822375383,-0.03933598696410695,,-0.03150823034220892
2010-06-30 00:00:00+00:00,-0.018279468165075356,,-0.004090593400904624,,0.0028140722088110495,-0.012217104998209266,-0.012952935085858628,-0.015334940407644803,-0.0025146373099075984,-0.01016445397333528
2010-07-01 00:00:00+00:00,-0.012199482958818507,,-0.03607876041665931,,-0.03197919165330109,-0.013215618445679896,0.0064973856238821105,-0.0028135022630557736,-0.08172291550447511,-0.0032457133092441124
2010-07-02 00:00:00+00:00,-0.006217119516036359,,-0.011165566120499988,,0.000911443533751355,-0.006953348379583251,0.004738039826157928,-0.0028215425604166413,-0.13431235083949972,-0.004673271754301508
2010-07-03 00:00:00+00:00,,,,,,,,,,
2010-07-04 00:00:00+00:00,,,,,,,,,,
2010-07-05 00:00:00+00:00,,,,,,,,,,
2010-07-06 00:00:00+00:00,,,,,,,,,,
2010-07-07 00:00:00+00:00,0.039587669197017984,,0.028622238617182213,,0.0031753404461197904,0.04888166548786769,0.0199505480128016,0.03142611777495912,-0.019430532678024044,0.030850023008263838
2010-07-08 00:00:00+00:00,-0.002245009800051373,,0.018327082782328204,,-0.0023387303754459944,0.0002621399022022561,0.004516775825826229,0.005444665979390518,0.09990291450771378,0.00936865495165787
2010-07-09 00:00:00+00:00,0.005910654277818257,,0.008579131372348597,,0.011474247961861998,0.017920234647060312,-0.005751975676843852,0.009457848590877081,-0.003442402460710787,0.007178063766629461
2010-07-10 00:00:00+00:00,,,,,,,,,,
2010-07-11 00:00:00+00:00,,,,,,,,,,
2010-07-12 00:00:00+00:00,,,,,,,,,,
2010-07-13 00:00:00+00:00,-0.021568907025049298,,0.028930414755893145,,0.012273185427453303,0.03238653685357354,0.012010185713087597,0.012877587570329571,0.061968613319029066,0.015261822735573064
2010-07-14 00:00:00+00:00,0.0036865240727016486,,-0.0014268192135879492,,-0.005371691556160925,-0.003216356083432086,0.012259882163805184,0.005061246446994995,0.08958123400877309,-0.00015514366479341991
2010-07-15 00:00:00+00:00,-0.005077708552019291,,-0.005466604254357078,,0.0010765885711429397,0.002721928471420744,0.0027480932574490105,0.0008771031068906812,0.002516718268925495,0.0011953885564136067
2010-07-16 00:00:00+00:00,-0.006183002354851448,,-0.007993236436758774,,-0.016777636394284045,-0.0367519481202919,-0.02460459696615053,-0.028020506666910007,0.03701390040776307,-0.02924290970075012
2010-07-17 00:00:00+00:00,,,,,,,,,,
2010-07-18 00:00:00+00:00,,,,,,,,,,
2010-07-19 00:00:00+00:00,,,,,,,,,,
2010-07-20 00:00:00+00:00,0.025369664393036527,,0.011689982535765281,,0.00825897921406558,0.014999079121330722,0.00985971578072005,0.012002583270813329,-0.07632275442299001,0.011351874168992774
2010-07-21 00:00:00+00:00,0.00928609930467175,,-0.011428759238842862,,8.390381185885774e-05,-0.031007905578680536,-0.014229370579186646,-0.013793192980269906,-0.003948386677901586,-0.012902699582286207
2010-07-22 00:00:00+00:00,0.018626711640339806,,0.03516345186860472,,0.003267586547723767,0.02391722450529334,0.028259394438832002,0.024998491890835146,0.03785017031257625,0.022263687822425646
2010-07-23 00:00:00+00:00,0.0035456918302432592,,-0.004043468762413473,,-0.006545885229682703,0.012124876677888606,-0.0011620274677952422,0.006315787688930756,0.013714810050456133,0.00818642018434479
2010-07-24 00:00:00+00:00,,,,,,,,,,
2010-07-25 00:00:00+00:00,,,,,,,,,,
2010-07-26 00:00:00+00:00,,,,,,,,,,
2010-07-27 00:00:00+00:00,0.018343722710280612,,-0.0189167620027918,,-0.02135920584544627,0.008886550225306737,0.0022962569535409276,-0.00043089663095975336,-0.01927794320898038,-0.0010499083075197902
2010-07-28 00:00:00+00:00,-0.01188523753987184,,-0.006602420816199802,,0.002070415153658784,-0.009134583598265427,-0.008059929488241073,-0.008002859529507562,0.008238226955451972,-0.006946032638280118
2010-07-29 00:00:00+00:00,-0.010980997486581294,,0.017638085322309007,,0.006870518122281092,-0.0027320874992256402,0.003078169184198583,-0.007410633234101473,-0.018017982994436584,-0.004167292220516642
2010-07-30 00:00:00+00:00,-0.0033371816405881136,,0.007501101181929522,,0.011318725915850668,0.0017391995063766662,-0.008488064729002816,0.0021855552939247123,-0.020353713922124282,6.349719619899018e-05
2010-07-31 00:00:00+00:00,,,,,,,,,,
2010-08-01 00:00:00+00:00,,,,,,,,,,
2010-08-02 00:00:00+00:00,,,,,,,,,,
2010-08-03 00:00:00+00:00,0.00030601633233466634,,0.014766351877902142,,0.0015198236281605902,-0.013539723533644835,-0.006477905478370621,-0.00429443462772726,0.04806101975573991,-0.004807894641330393
2010-08-04 00:00:00+00:00,0.004000555930827312,,-0.0009696016876870118,,0.007146190694943367,0.005098929120962481,-0.016573884401731135,0.010063047996342918,-0.03193977645512355,0.006032878060028029
2010-08-05 00:00:00+00:00,-0.004879132822098283,,-0.005593388550313996,,0.0029277699971361685,-0.00048452273275133783,-0.014089935812067599,-0.002346053909944631,-0.03884451423850342,-0.0012693298432147424
2010-08-06 00:00:00+00:00,-0.006171321263929658,,-0.016102679636913485,,0.005165447880548518,-0.02031636666288426,0.007069685429539803,-0.0014960503961103833,-0.04296340075597828,-0.0037109155663972966
2010-08-07 00:00:00+00:00,,,,,,,,,,
2010-08-08 00:00:00+00:00,,,,,,,,,,
2010-08-09 00:00:00+00:00,,,,,,,,,,
2010-08-10 00:00:00+00:00,-0.008979760696481995,,-0.015210870547958543,,-0.003754854579199012,-0.01645774155650449,-0.021311499930468467,-0.008746754578559708,-0.02951286819703122,-0.005985281603927613
2010-08-11 00:00:00+00:00,-0.036189461441503916,,-0.028181600958193456,,0.0010862254939798823,-0.036396254424930635,-0.008411437683465897,-0.02758965141926516,-0.06121647193115643,-0.028583405997961563
2010-08-12 00:00:00+00:00,0.006375243399028387,,-0.02965876678306908,,0.014343444080896115,0.0010585390960071112,-0.01499555708487152,-0.007961034812586865,-0.01690179888318484,-0.005393266400071399
2010-08-13 00:00:00+00:00,-0.010741309776699494,,-0.004631762141174222,,8.229459026243971e-05,-0.008232950606993117,-0.003681964944951507,-0.0071299692104727285,0.04009444877227912,-0.004031690712189038
2010-08-14 00:00:00+00:00,,,,,,,,,,
2010-08-15 00:00:00+00:00,,,,,,,,,,
2010-08-16 00:00:00+00:00,,,,,,,,,,
2010-08-17 00:00:00+00:00,0.017333798174191617,,0.007019415598412166,,0.0017134968958107048,-0.005587321998875208,0.01385512173917564,0.012642508515488267,0.019510522619140845,0.012118489601347648
